WrdEngID	WrdEng	pRoman
17512	Reed bamboo	ˈriːd bæmˈbuː;ৰিড বেম্বু
17513	Bambusa bambos (L.) Voss	[Bambusa] [bambos] (ˈel.) [Voss];[বামবুচা] [বাম্বু
17514	Bambusa arundinacea (Retz.) Wi	[[Bambusa] [arundinacea] (ˈrets.) [Wi];[বামবুচা] [
17515	abundantly	abundantly;এবাডেন্টলি
17516	washed	ˈwɔʃt;ৱাচট
17517	solidarity	ˌsɑləˈdærətiː;চলিডাৰিটি
17518	psychical	psychical;ফাইচিকেল
17519	self-immolation	ˌselfˌɪməˈleɪʃən;চেলফ-ইমলিচন
17520	buffalo bean	ˈbəfəˌloʊ ˈbiːn;বাফেল’ বিন
17521	Mucuna pruriens (L.) DC.	[Mucuna] [pruriens] (ˈel.) [DC].;[মুকুনা] [প্ৰুৰিয়
17522	cowitch	cowitch;ক-উইটচ
17523	itchy bean	ˈɪtʃiː ˈbiːn; আইচি বিন
17524	corn mint	ˈkɔrn ˈmɪnt;কৰ্ণ মিণ্ট
17525	common mint	ˈkɑmən ˈmɪnt;কমন মিণ্ট
17526	mentha oil	[mentha] ˈɔɪl;[মেন্থা] অইল
17527	menthol	ˈmenˌθɔl;মেনথল
17528	linguicism	linguicism;লিনগুইচিজিম
17529	Vaccinium oxycoccos	Vaccinium oxycoccos;ভেকিনিয়াম অক্সিককচ
17530	Oxycoccus palustris	Oxycoccus palustris;অক্সিককাচ পালুষ্ট্ৰিচ
17531	Polianthes tuberosa	Polianthes tuberosa;পলিয়েন্থিচ টুবেৰ’চা
17532	intended	ɪnˈtendɪd;ইনটেণ্ডেড
17533	high-necked	high-necked;হাই-নেকড
17534	odd number	ˈɑd ˈnəmbər;অড নাম্বাৰ
17535	Garlic chives	ˈgɑrlɪk ˈtʃaɪvz;গাৰলিক চিভচ
17536	Allium tuberosum	ˈæliːəm tuberosum;এলিয়াম টুবেৰ’চুম 
17537	scent	ˈsent;চেণ্ট
17538	cattle	ˈkætəl;কেটল
17539	fruitlessness	ˈfruːtləsnəs;ফ্ৰুইটলেচনেচ
17540	unproductiveness	unproductiveness; আনপ্ৰডাক্টটিভনেচ
17541	serial number	ˈsɪriːəl ˈnəmbər;চিৰিয়েল নাম্বাৰ
17542	non-Assamese	ˌnɑnˌæsəˈmiːz;নন-আচামিজ
17543	Linguistic Human Rights	lɪŋˈgwɪstɪk ˈhjuːmən ˈraɪts;লিংগুইষ্টিক হিউমেন ৰাই
17544	Language Rights	ˈlæŋgwɪdʒ ˈraɪts;লেংগুয়েজ ৰাইটচ
17545	banana bunch	bəˈnænə ˈbəntʃ;বানানা বাঞ্চ
17546	Indo-China	Indo-China;ইণ্ডো-চাইনা
17547	even number	ˈiːvən ˈnəmbər;ইভেন নাম্বাৰ
17548	Khemta Taal	[Khemta] [Taal];[খেমতা] [তাল];[খেমতা] [তাল];[খেমতা
17549	kindler	ˈkɪnlər;কিনলাৰ
17550	ferreous	ferreous;ফেৰাচ
17551	run off	ˈrən ˈɔf;ৰান অফ
17552	Cyperus pilosus Vahl	[Cyperus] [pilosus] [Vahl];[চিপেৰুচ] [পিলচাচ] [ভাল
17553	Fuzzy flatsedge	ˈfəziː flatsedge;ফুজি ফ্লেটচেজ
17554	debut	ˈdeɪˌbjuː;ডিবুট
17555	differential equation	ˌdɪfəˈrenʃəl ɪˈkweɪʒən;ডিফাৰেনচিয়েল ইকুৱেচন
17556	carpenter ants	ˈkɑrpəntər ˈænts;কাৰ্পেণ্টাৰ এণ্টচ
17557	Eugenia jambos	Eugenia jambos;ইউজেনিয়া জামবচ
17558	acceptor	ɪkˈseptər;এক্সচেপটৰ
17559	isthmus	ˈɪsməs;ইচমুচ
17560	countrywide	ˈkəntriːˈwaɪd;কান্ট্ৰিৱাইড
17561	saved	ˈseɪvd;চেভড
17562	hired	ˈhaɪrd;হাইয়াৰ্ড
17563	defamation	ˌdefəˈmeɪʃən;ডিফেমেচন
17564	stammer	ˈstæmər;ষ্টেমাৰ
17565	independently	independently;ইণ্ডিপেণ্ডেণ্টলি
17566	Dwarf Cavendish banana	ˈdwɔrf ˈkævəndɪʃ bəˈnænə;ডুৱাৰ্ফ কেভণ্ডিচ বেনানা
17567	Cavendish banana	ˈkævəndɪʃ bəˈnænə;কেভণ্ডিচ বেনানা
17568	women’s liberty	[women’s] ˈlɪbərtiː;[ৱ’মেন’চ] লিবাৰ্টি
17569	midstream	ˈmɪdˈstriːm;মিডষ্ট্ৰিম
17570	penchant	ˈpentʃənt;পেঞ্চাণ্ট
17571	Sridhar Kandali	[Sridhar] [Kandali];[শ্ৰীধৰ] [কন্দলী];[শ্ৰীধৰ] [কন
17572	dingori pitha	[dingori] [pitha];[ডিঙৰি] [পিঠা];[ডিঙৰি] [পিঠা];[ড
17573	English and Foreign Languages 	ˈɪŋglɪʃ ənd ˈfɔrən ˈlæŋgwɪdʒɪz;ইংলিছ এণ্ড ফৰেইন লে
17574	EFLU	[EFLU];[EFLU];[EFLU];[EFLU];[EFLU];[EFLU];[EFLU];[
17575	performing art	pəˈfɔrmɪŋ ˈɑrt;পাৰ্ফৰ্মিং আৰ্ট
17576	presenter	presenter;প্ৰেজেণ্টাৰ
17577	practised	practised;প্ৰেকটিচড
17578	rehearsed	rɪˈhərst;ৰিহাৰষ্ট
17579	smuggler	ˈsməglər;স্মাগলাৰ
17580	black market	ˈblæk ˈmɑrkət;ব্লেক মাৰ্কেট
17581	coat	ˈkoʊt;কোট
17582	flood control	ˈfləd kənˈtroʊl;ফ্লাড কন্ট্ৰোল
17583	waistcoat	ˈweskət;ৱেষ্টকোট
17584	coarse thread	ˈkɔrs ˈθred;কৰ্চ থ্ৰেড
17585	indistinctly	indistinctly;ইনডিচষ্টিংলি
17586	indivisibility	indivisibility;ইণ্ডিভিজিবিলিটি
17587	inseparability	ɪnˌseprəˈbɪlətiː;ইনচেপাৰেবিলিটি
17588	indivisibleness	ˌɪndəˈvɪzəbəlnəs;ইনডিভিজিবলনেচ
17589	inseparableness	ɪnˈseprəbəlnəs;ইনচেপাৰেবলনেচ
17590	impartibility	impartibility;ইমপাৰটিবিলিটি
17591	red chalk	ˈred ˈtʃɔk;ৰেড চক
17592	heap up	ˈhiːp ˈəp;হিপ আপ
17593	goldbrick	ˈgoʊlˌbrɪk;গল্ডব্ৰিক
17594	lorel	lorel;ল’ৰেল
17595	yeast	ˈjiːst;য়িষ্ট
17596	incompleteness	ˌɪnkəmˈpliːtnəs;ইনকমপ্লিটনেচ
17597	incompletion	incompletion;ইনকমপ্লিচ’ন
17598	deputy minister	ˈdepjətiː ˈmɪnəstər;ডেপুটি মিনিষ্টাৰ
17599	platter-faced	platter-faced;প্লেটাৰ-ফেচড
17600	arrow mark	ˈeroʊ ˈmɑrk;এৰ’ মাৰ্ক
17601	dramatic	drəˈmætɪk;ড্ৰেমেটিক
17602	Greenwish Standard Time	[Greenwish] ˈstændərd ˈtaɪm;[গ্ৰীনিছ] ষ্টেণ্ডাৰ্ড 
17603	GMT	[GMT];[GMT];[GMT];[GMT];[GMT];[GMT];[GMT];[GMT];[G
17604	rain-washed	rain-washed;ৰেইন-ৱাছড্
17605	branchless	ˈbræntʃləs;ব্ৰাঞ্চলেছ
17606	blood bank	ˈbləd ˈbæŋk;ব্লাড বেংক
17607	braggadocio	ˌbrægəˈdoʊsiːˌoʊ;ব্ৰেগাড’চিঅ
17608	rodomontade	ˌrɑdəmənˈteɪd;ৰডমনটেড
17609	rhodomontade	rhodomontade;ৰ’ড’ম’ণ্টেড
17610	shend	ˈʃend;চেণ্ড
17611	vernal	ˈvərnəl;ভাৰ্নেল
17612	inexpressible	inexpressible;ইনএক্সপ্ৰেচিবল
17613	rottening	rottening;ৰ’টেনিং
17614	cold-striken	cold-striken;কল্ড-ষ্ট্ৰিকেন
17615	chilled	ˈtʃɪld;চিলড
17616	unrelatedness	unrelatedness;আনৰিলেটেডনেচ
17617	self-proclaimed	self-proclaimed;চেলফ-প্ৰ’ক্লেইমড
17618	Trichosanthes cucumerina L.	[Trichosanthes] [cucumerina] ˈel.;[ট্ৰিচুচানথিচ] [
17619	Trichosanthes anguina L.	[Trichosanthes] [anguina] ˈel.;[ট্ৰিচুচানথিচ] [এনগ
17620	Trichosanthes cucumerina L. va	[Trichosanthes] [cucumerina] ˈel. [va];[ট্ৰিচুচানথ
17621	Mentha arvensis L.	[Mentha] [arvensis] ˈel.;[মেন্থা] আৰভেনচিচ] এল.
17622	Field mint	ˈfiːld ˈmɪnt;ফিল্ড মিণ্ট
17623	Wild mint.	ˈwaɪld ˈmɪnt.;ৱাইল্ড মিণ্ট.
17624	frigid	ˈfrɪdʒəd;ফ্ৰিজিড
17625	conformation	ˌkɑnfɔrˈmeɪʃən;কনফৰমেচন
17626	Subansiri	[Subansiri];[সোৱণশিৰি];[সোৱণশিৰি];[সোৱণশিৰি];[সোৱণ
17627	expire	ɪkˈspaɪr;এক্সপায়াৰ
17628	mudru	[mudru];[মুড্ৰু];[মুড্ৰু];[মুড্ৰু];[মুড্ৰু];[মুড্ৰ
17629	utilise	utilise;ইউটিলাইজড
17630	utilize	ˈjuːtəˌlaɪz;ইউটিলাইজ
17631	shovel	ˈʃəvəl;চভেল
17632	digger	ˈdɪgər;ডিগাৰ
17633	excavator	ˈekskəˌveɪtər;এক্সকেভেটৰ
17634	assign	əˈsaɪn;এছাইন
17635	aspect	ˈæsˌpekt;এচপেক্ট
17636	wild banana	ˈwaɪld bəˈnænə;ৱাইল্ড বানানা
17637	wild lily	ˈwaɪld ˈlɪliː;ৱাইল্ড লিলি
17638	spatula	ˈspætʃələ;স্পেচুলা
17639	pharmaceutics	pharmaceutics;ফাৰ্মাচিটিকচ
17640	supervisory	ˌsuːpərˈvaɪzəriː;চুপাৰভাইজৰি
17641	masturbate	ˈmæstərˌbeɪt;মেষ্টৰবেট
17642	undoubtedly	undoubtedly;আনডাউটেডলি
17643	indisputably	indisputably;ইনডিচপুটেবলি
17644	gangster	ˈgæŋstər;গেংষ্টাৰ
17645	well thought out	ˈwel ˈθɔt ˈæʊt;ৱেল থট  আউট
17646	jujube	ˈdʒuːˌdʒuːb;জুজুবি
17647	jujuba	jujuba;জুজুবা
17648	red date	ˈred ˈdeɪt;ৰেড ডেট
17649	Chinese date	tʃaɪˈniːz ˈdeɪt;চাইনিজ ডেট
17650	Korean date	kəˈriːən ˈdeɪt;কৰিয়ান ডেট
17651	Indian date	ˈɪndiːən ˈdeɪt;ইণ্ডিয়ান ডেট
17652	psychologically	psychologically;চাইক’লজিকেলি
17653	egret	ˈiːgrət;ইগ্ৰেট
17654	valorous	ˈvælərəs;ভেলৰাচ
17655	hundred one	ˈhəndrəd ˈwən;হান্দ্ৰেড ৱান
17656	two hundred	ˈtuː ˈhəndrəd;টু হান্দ্ৰেড
17657	skinny	ˈskɪniː;স্কিনি
17658	historiography	historiography;হিষ্ট’ৰিয়গ্ৰাফি
17659	consumptive	consumptive;কনজামটিভ
17660	magic lantern	ˈmædʒɪk ˈlæntərn;মেজিক লেণ্টাৰ্ণ
17661	wriggle	ˈrɪgəl;ৰিগল
17662	wriggling	ˈrɪgəlɪŋ;ৰিগলিং
17663	lacerated	ˈlæsəˌreɪtɪd;লেচিৰেটেড
17664	shiverer	shiverer;চিভেৰেৰ
17665	smallness	ˈsmɔlnəs;স্মলনেচ
17666	chiropody	kəˈrɑpədiː;কিৰপডি
17667	churning	ˈtʃərnɪŋ;চাৰনিং
17668	Voter Identity Card	ˈvoʊtər aɪˈdentətiː ˈkɑrd;ভোটাৰ আইডেণ্টিটি কাৰ্ড
17669	necessary violence	ˈnesəˌseriː ˈvaɪləns;নেচেচেৰি ভায়লেন্স
17670	Municipal Chairman	mjʊˈnɪspəl Chairman;মিউনিচিপাল চেয়াৰমেন
17671	jauntiness	ˈdʒɔntiːnəs;জোণ্টিনেচ
17672	unprovokingly	unprovokingly;আনপ্ৰ’ভকিংলি
17673	copula	ˈkɑpjələ;কপুলা
17674	storeyed	storeyed;ষ্ট’ৰিড
17675	Glycine max (L.) Merr.	ˈglaɪˌsiːn ˈmæks (ˈel.) [Merr].;গ্লাইচিন মেক্স (এল
17676	soya bean	[soya] ˈbiːn;[চয়া] বিন
17677	Manihot esculenta Crantz	[Manihot] [esculenta] [Crantz];[মানিহট] [এচকুলেণ্ট
17678	Cassava	kəˈsɑvə;কাচাভা
17679	Manioc	ˈmæniːˌɑk;মেনিয়ক
17680	Tapioca (edible starch)	ˌtæpiːˈoʊkə (ˈedəbəl ˈstɑrtʃ);টাপিয়কা (ইডিবল ষ্টাৰ
17681	Tapioca pearls (product)	ˌtæpiːˈoʊkə ˈpərlz (ˈprɑdəkt);টাপিয়কা পাৰ্লচ (প্ৰ্
17682	Tapioca plant.	ˌtæpiːˈoʊkə ˈplænt.;টাপিয়কা প্লেণ্ট.
17683	shaivas	shaivas;শিৱজ
17684	saivas	ˈsaɪvəz;শৈৱজ
17685	shaivites	shaivites;শৈভিটচ
17686	non-vegetarian	non-vegetarian;ন’ন-ভেজেটাৰিয়ান
17687	time pass	ˈtaɪm ˈpæs;টাইম পাচ
17688	inquirable	inquirable;ইনকুইৰাবল
17689	creative will	kriːˈeɪtɪv wəl;ক্ৰিয়েটিভ উইল
17690	quite	ˈkwaɪt;কুৱাইট
17691	to whom	tə ˈhuːm;টু হুম
17692	for whom	fər ˈhuːm;ফৰ হুম
17693	non-fasting	non-fasting;ন’ন-ফাষ্টিং
17694	hand-rail	hand-rail;হেণ্ড-ৰেইল
17695	childishness	ˈtʃaɪldɪʃnəs;চাইল্ডিচনেচ
17696	puerility	ˌpjʊrˈɪlətiː;পিউৰিলিটি
17697	spud-bar	spud-bar;স্পুড-বাৰ
17698	jhum cultivation	[jhum] ˌkəltəˈveɪʃən;[ঝুম] কাল্টিভেচন
17699	slash cultivation	ˈslæʃ ˌkəltəˈveɪʃən;স্লেচ কল্টভেচন
17700	burn cultivation	ˈbərn ˌkəltəˈveɪʃən;বাৰ্ন কাল্টিভেইচন
17701	external hordeolum	ekˈstərnəl hordeolum;এক্সটাৰনেল হ’ৰডিউলুম
17702	Musa balbisiana	Musa balbisiana;মুচা বালবিচিয়ানা
17703	vomiting	ˈvɑmətɪŋ;ভমিটিং
17704	emesis	ˈeməsəs;এমেচিচ
17705	just in time	ˈdʒəst ˈɪn ˈtaɪm;জাষ্ট ইন টাইম
17706	unconditionally	unconditionally;আনকণ্ডিচনেলি
17707	non-receipt	non-receipt;ন’ন-ৰিচিপ্ট
17708	ungotten	ungotten;আনগ’টেন
17709	gripped	ˈgrɪpt;গ্ৰিপড
17710	total solar eclipse	ˈtoʊtəl ˈsoʊlər ɪˈklɪps;ট’টেল চ’লাৰ ইকলিপচ
17711	entrap	ɪnˈtræp;এনট্ৰেপ
17712	liveable	liveable;লিভেবল
17713	fermented fish	fərˈmentɪd ˈfɪʃ;ফাৰমেণ্টেড ফিচ
17714	plutonian	pluːˈtoʊniːən;প্লোটুনিয়ান
17715	tartarean	tɑrˈteriːən;টাৰটেৰিয়ান
17716	hadean	ˈheɪˌdiːən;হেডিন
17717	cote	ˈkoʊt;ক’ট
17718	cot	ˈkɑt;কট
17719	philonoist	philonoist;ফিল’ন’ইষ্ট
17720	indefatigably	indefatigably;ইণ্ডেফেটিগবলি
17721	rigid fast	ˈrɪdʒəd ˈfæst;ৰিজিড ফাষ্ট
17722	in addition	ˈɪn əˈdɪʃən;ইন অডিচন
17723	spouse	ˈspæʊs;স্পাউচ
17724	Celosia flower	siːˈloʊʒ(iː)ə ˈflæʊr;চিল’চিয়া ফ্লাৱাৰ
17725	Celosia plant	siːˈloʊʒ(iː)ə ˈplænt;চিল’চিয়া প্লেণ্ট
17726	Celosia cristata L.	siːˈloʊʒ(iː)ə cristata ˈel.;চিলচিয়া ক্ৰিষ্টাটা
17727	Maguri Beel	Maguri Beel;মাগুৰি বিল
17728	salvational	salvational;চালভেচনাল
17729	swim against the tide	ˈswɪm əˈgenst ðə ˈtaɪd;চুইম এগেইনষ্ট ডা টাইড
17730	interrupted	ˌɪntəˈrəptɪd;ইন্টাৰাপটেড
17731	retrieval	rɪˈtriːvəl;ৰিট্ৰিভেল
17732	restoration	ˌrestəˈreɪʃən;ৰেষ্টৰেচন
17733	reiteration	riːˌɪtəˈreɪʃən;ৰেইটৰেচন
17734	illogicalness	illogicalnəs;ইল’জিকেলনেচ
17735	sorrowfully	sorrowfully;চ’ৰফুলি
17736	human flesh	ˈhjuːmən ˈfleʃ;হিউমেন ফ্লেচ
17737	dark-brown	dark-brown;ডাৰ্ক-ব্ৰাউন
17738	desperately	ˈdesprətliː;ডেচপাৰেটলি
17739	Malaya Mountains	məˈleɪə ˈmæʊntənz;মালয়া মাউণ্টেইনচ
17740	gold-plated	gold-plated;গ’ল্ড-প্লেটেড
17741	primogeniture	primogeniture;প্ৰিম’জেনিটুৰ
17742	four-sided	four-sided;ফ’ৰ-চাইডেড
17743	transplantation	ˌtrænsˌplænˈteɪʃən;ট্ৰেন্সপ্লেনটেচন
17744	Field Hut	ˈfiːld ˈhət;ফিল্ড হাট
17745	House Head	ˈhæʊs ˈhed;হাউচ হেড
17746	wild meadow	ˈwaɪld ˈmedoʊ;ৱাইল্ড মিডো
17747	poetic word	ˈbɔɪld ˈraɪs;পয়েটিক ৱৰ্ড
17748	irregularly	irregularly;ইৰেগুলাৰলি
17749	liberally	liberally;লিবাৰেলি
17750	enthrall	ɪnˈθrɔl;এনথ্ৰাল
17751	thoughtfulness	thoughtfulness;থটফুলনেচ
17752	usefulness	usefulness;ইউজফুলনেচ
17753	harmfulness	ˈhɑrmləsnəs;হাৰ্মফুলনেচ
17754	harmlessness	harmlessness;হাৰ্মলেচনেচ
17755	innocuousness	ɪˈnɑkjəwəsnəs;ইনকুয়াচনেচ
17756	traditionally	traditionally;ট্ৰেডিচ’নেলি
17757	sterilised	sterilised;ষ্টেৰিলাইজড
17758	slothfulness	slothfulness;স্ল’থফুলনেচ
17759	transplant	ˌtrænsˈplænt;ট্ৰেন্সপ্লেণ্ট
17760	ammunition	ˌæmjəˈnɪʃən;এমুনেচন
17761	raining	ˈreɪnɪŋ;ৰেইনিং
17762	poultry	ˈpoʊltriː;প’ল্ট্ৰি
17763	non-significant	non-significant;ন’ন-চিগনিফিকেণ্ট
17764	accomplish	əˈkɑmplɪʃ;একামপপ্লিচ
17765	Barbus sarana	Barbus sarana;বাৰবুচ চাৰানা
17766	Puntius sarana	Puntius sarana;পুণ্টিুউচ চাৰানা
17767	Cyprinus sarana	Cyprinus sarana;চিপ্ৰিনুচ চাৰানা
17768	lyrical	ˈlɪrɪkəl;লিৰিকেল
17769	musical	ˈmjuːzɪkəl;মিউজিকেল
17770	employed	ɪmˈplɔɪd;এমপ্লইড
17771	lighting	ˈlaɪtɪŋ;লাইটিং
17772	territory	ˈterəˌtɔriː;টেৰিটৰি
17773	invasion	ɪnˈveɪʒən;ইনভেজন
17774	invade	ɪnˈveɪd;ইনভেড
17775	privilege	ˈprɪvlɪdʒ;প্ৰিভিলেজ
17776	privileged	ˈprɪvlɪdʒd;প্ৰিভিলেজড
17777	luckily	ˈləkəliː;লাকিলি
17778	due to	ˈduː tə;ডিউ টু
17779	owing to	[owing] tə;[অৱিং] টু
17780	because of	bɪˈkɔz əv;বিকজ অৱ
17781	tumbling	ˈtəmbəlɪŋ;টামব্লিং
17782	contemplativeness	kənˈtemplətɪvnəs;কনটেমপ্লেটিভনেচ
17783	apprehended	ˌæprɪˈhendɪd;এপ্ৰিহেণ্ডেড
17784	detained	dɪˈteɪnd;ডিটেইণ্ড
17785	arrested	əˈrestɪd;এৰেষ্টেড
17786	generalised	generalised;জেনেৰেলাইজড
17787	generalisation	generalisation;জেনেৰেলাইজেচন
17788	generalise	generalise;জেনেৰেলাইজ
17789	militarisation	militarisation;মিলিটেৰিজেচন
