Light	0x9aa0x9cd0x9f00x9950x9be0x9b6,  0x9aa0x9cb0x9b90x9f0,  0x9b20x9980x9c1,  0x9ae0x9a80x9cd0x9a6
Light Artilery	0x9b20x9980x9c10x99f0x9cb0x9aa0x9960x9be0x9a80x9be,  0x9b20x9980x9c1 0x9860x9970x9cd0x9a80x9c70x9df0x9be0x9b80x9cd0x9a40x9cd0x9f0,  0x9b90x9bf0x9b20x9c80x9a60x9be0x9f00x9c0 0x9b80x9c70x9a80x9be
Country Liquor	0x9a60x9c70x9b60x9c00x9df 0x9ae0x9a6,  0x9b20x9be0x9930x9aa0x9be0x9a80x9c0
List	0x9a40x9be0x9b20x9bf0x9950x9be,  0x9b80x9c20x99a0x9c0,  0x9b20x9bf0x9b70x9cd0x99f0x9bf
Local Board	0x9b20x9cb0x9950x9c70x9b2 0x9ac0x9cb0x9f00x9cd0x9a1,  0x9b80x9cd0x9a50x9be0x9a80x9c00x9df 0x9aa0x9f00x9bf0x9b70x9a6
Local Rate	0x9b80x9cd0x9a50x9be0x9a80x9c00x9df 0x9950x9f0,  0x9b20x9cb0x9950x9c70x9b2 0x9f00x9c70x99f
Log Book	0x9a60x9c80x9a80x9bf0x9950x9c0,  0x9b20x997 0x9ac0x9b90x9c0
Lorry	0x9b20x9f00x9c0
Lorry Drivers	0x9b20x9f00x9c0 0x99a0x9be0x9b20x995,  0x9b20x9f00x9c0 0x9a10x9cd0x9f00x9be0x9870x9ad0x9be0x9f0
Loss	0x9950x9cd0x9b70x9a40x9bf,  0x9b90x9be0x9a80x9bf,  0x9b20x9cb0x9950x99a0x9be0x9a8
Lost or Destroyed	0x9b20x9c10x9aa0x9cd0x9a4,  0x9a80x9b70x9cd0x99f
Louspeaker	0x9b20x9be0x9890x9a10x9b80x9cd0x9aa0x9bf0x9950x9be0x9f0
Lymph	0x9b20x9b80x9bf0x9950x9be (anatomy),  0x9a40x9cd0x9ac0x9950x9b80x9be0x9f0
Letter Patent	0x9850x9a70x9bf0x9950x9be0x9f0 0x9aa0x9a40x9cd0x9f0,  0x9b20x9c70x99f0x9be0x9f00x99b 0x9aa0x9c70x99f0x9c70x9a80x9cd0x99f
Level Crossing	0x9b20x9c70x9ad0x9c70x9b2 0x9950x9cd0x9f00x99b0x9bf0x982,  ?
Licence	0x9850x9a80x9c10x99c0x9cd0x99e0x9be 0x9aa0x9a40x9cd0x9f0,  0x9b20x9be0x9870x99a0x9c70x9a80x9cd0x9b8 0x9aa0x99f0x9cd0x99f0x9be
Licenced	0x9850x9a80x9c10x99c0x9cd0x99e0x9aa0x9cd0x9a4,  0x9aa0x99f0x9cd0x99f0x9be0x9aa0x9cd0x9f00x9be0x9aa0x9cd0x9a4,  0x9b20x9be0x9870x99a0x9c70x9a80x9cd0x9b80x9aa0x9cd0x9f00x9be0x9aa0x9cd0x9a4
Lieutenant	0x9b20x9c70x9ab0x99f0x9c70x9a80x9c70x9a80x9cd0x99f
Lieutenant Colonal	0x9b20x9c70x9ab0x99f0x9c70x9a80x9c70x9a80x9cd0x99f 0x9950x9f00x9cd0x9a30x9c70x9b2
Lieutenant General	0x9b20x9c70x9ab0x99f0x9c70x9a80x9c70x9a80x9cd0x99f 0x99c0x9c70x9a80x9c70x9f00x9c70x9b2
Letter Patent	0x9850x9a70x9bf0x9950x9be0x9f0 0x9aa0x9a40x9cd0x9f0,  0x9b20x9c70x99f0x9be0x9f00x99b 0x9aa0x9c70x99f0x9c70x9a80x9cd0x99f
Level Crossing	0x9b20x9c70x9ad0x9c70x9b2 0x9950x9cd0x9f00x99b0x9bf0x982,  ?
Lieutenant	0x9b20x9c70x9ab0x99f0x9c70x9a80x9c70x9a80x9cd0x99f
Lieutenant Colonal	0x9b20x9c70x9ab0x99f0x9c70x9a80x9c70x9a80x9cd0x99f 0x9950x9f00x9cd0x9a30x9c70x9b2
Lieutenant General	0x9b20x9c70x9ab0x99f0x9c70x9a80x9c70x9a80x9cd0x99f 0x99c0x9c70x9a80x9c70x9f00x9c70x9b2
Laskar	0x9b20x9b80x9cd0x9950x9f0
Laundry	0x9b20x9a80x9cd0x9a10x9cd0x9f0,  0x9950x9be0x9aa0x9cb0x9f0 0x9a70x9cb0x9f10x9be 0x9a60x9cb0x9950x9be0x9a8
Laskar	0x9b20x9b80x9cd0x9950x9f0
Laundry	0x9b20x9a80x9cd0x9a10x9cd0x9f0,  0x9950x9be0x9aa0x9cb0x9f0 0x9a70x9cb0x9f10x9be 0x9a60x9cb0x9950x9be0x9a8
Inventory	0x9a40x9be0x9b20x9bf0x9950x9be,  0x9b20x9bf0x9b70x9cd0x99f0x9bf
Iron	0x9b20x9cb0x9b90x9be,  0x9870x9b80x9cd0x9a40x9cd0x9f00x9bf
Iron Control	0x9b20x9cc0x9b9 0x9a80x9bf0x9df0x9a80x9cd0x9a40x9cd0x9f00x9a3
Iron Industries	0x9b20x9cc0x9b9 0x9890x9a60x9cd0x9af0x9cb0x997
Iron Mines	0x9b20x9cb0x9b90x9be0x9f0 0x9960x9a80x9bf
Iron and Steel	0x9b20x9cb0x9b90x9be 0x9860x9f00x9c1 0x9a40x9c00x9960x9be
Implicate	0x9b20x9bf0x9aa0x9cd0x9a4 0x9950x9f00x9cd‌
Implication	0x9b20x9bf0x9aa0x9cd0x9a40x9950x9f00x9a3
Holder of a license	0x9aa0x99f0x9cd0x99f0x9be0x9a70x9be0x9f00x9c0,  0x9b20x9be0x9870x99a0x9c70x99e0x9cd0x99a0x9a70x9be0x9f00x9c0
holding an office of profit	0x9b20x9be0x9ad0x99c0x9a80x995 0x9aa0x9a6 0x9a70x9be0x9f00x9a3 0x9950x9f0
Attached herewith	0x9b80x9820x9af0x9c10x9950x9cd0x9a4 0x9b9'0x9b2,  0x9b80x9820x9b20x9970x9cd0x9a8 0x9b9'0x9b2,  0x9b20x9970x9a4 0x9a60x9bf0x9df0x9be 0x9af0x9be0x9df,  0x9870x9df0x9be0x9f0 0x9b20x9970x9a4 0x9b80x9820x9af0x9c10x9950x9cd0x9a4 0x9950x9f00x9be 0x9b9'0x9b2
Audit	0x9b90x9bf0x99a0x9be0x9aa 0x9aa0x9f00x9c00x9950x9cd0x9b70x9be,  0x9b20x9c70x9960x9be 0x9aa0x9f00x9c00x9950x9cd0x9b70x9be
Auditor	0x9b90x9bf0x99a0x9be0x9aa 0x9aa0x9f00x9c00x9950x9cd0x9b70x995,  0x9b20x9c70x9960x9be 0x9aa0x9f00x9c00x9950x9cd0x9b70x995
Audit Objection	0x9b90x9bf0x99a0x9be0x9aa 0x9aa0x9f00x9c00x9950x9cd0x9b70x9950x9f0 0x9860x9aa0x9a40x9cd0x9a40x9bf,  0x9b20x9c70x9960x9be 0x9aa0x9f00x9c00x9950x9cd0x9b70x9950x9f0 0x9860x9aa0x9a40x9cd0x9a40x9bf
Audit Certificate	0x9b90x9bf0x99a0x9be0x9aa-0x9aa0x9f00x9c00x9950x9cd0x9b70x9be0x9f0 0x9aa0x9cd0x9f00x9ae0x9be0x9a3-0x9aa0x9a40x9cd0x9f0,  0x9b20x9c70x9960x9be-0x9aa0x9f00x9c00x9950x9cd0x9b70x9be0x9f0 0x9aa0x9cd0x9f00x9ae0x9be0x9a3-0x9aa0x9a40x9cd0x9f0
Audit fees	0x9b20x9c70x9960x9be-0x9aa0x9f00x9c00x9950x9cd0x9b70x9950x9f0 0x9ae0x9be0x99a0x9c10x9b2 0x9ac0x9be 0x9ab0x9bf0x99c,  0x9b90x9bf0x99a0x9be0x9aa 0x9aa0x9f00x9c00x9950x9cd0x9b70x9be0x9f0 0x9ae0x9be0x99a0x9c10x9b2
Auditor's Certificate	0x9b20x9c70x9960x9be 0x9aa0x9f00x9c00x9950x9cd0x9b70x9950x9f0 0x9aa0x9cd0x9f00x9ae0x9be0x9a30x9cd-0x9aa0x9a40x9cd0x9f0,  0x9b90x9bf0x99a0x9be0x9aa 0x9aa0x9f00x9c00x9950x9cd0x9b70x9950x9f0 0x9aa0x9cd0x9f00x9ae0x9be0x9a3 0x9aa0x9a40x9cd0x9f0
Auditor report	0x9b20x9c70x9960x9be 0x9aa0x9f00x9c00x9950x9cd0x9b70x9950x9f0 0x9aa0x9cd0x9f00x9a40x9bf0x9ac0x9c70x9a60x9a8,  0x9b90x9bf0x99a0x9be0x9aa 0x9aa0x9f00x9c00x9950x9cd0x9b70x9950x9f0 0x9aa0x9cd0x9f00x9a40x9bf0x9ac0x9c70x9a60x9a8
Avoid damage (verb)	0x9950x9cd0x9b70x9a40x9bf0x9f0 0x9b90x9be0x9a4 0x9b80x9be0x9f0,  0x9b20x9cb0x9950x99a0x9be0x9a80x9bf0x9f0 0x9b90x9be0x9a4 0x9b80x9be0x9f0
Anchor	0x9b20x9820x9970x9f0
Admission to Bail	0x99c0x9be0x9ae0x9bf0x9a80x9f0 0x9850x9a80x9c10x9ae0x9a40x9bf,  0x9b20x9970x9cd0x9a80x9950x9f0 0x9b80x9cd0x9ac0x9c00x9950x9be0x9f0
Accounts	0x9b90x9bf0x99a0x9be0x9aa,  0x9970x9a30x9a80x9be,  0x9b20x9c70x9960x9be
Democracy	0x9b20x9cb0x9950x9a40x9a80x9cd0x9a40x9cd0x9f0,  0x9970x9a30x9a40x9a80x9cd0x9a40x9cd0x9f0
Dissolute	0x9b20x9ae0x9cd0x9aa0x99f
Dividend	0x9b20x9be0x9ad0x9be0x9820x9b6
Document	0x9b20x9c70x9960x9be 0x9a60x9b20x9bf0x9b2,  0x9960x9a40x9aa0x9a40x9cd0x9f0
Return of Document	0x9b20x9c70x9960x9be 0x9aa0x9cd0x9f00x9a40x9cd0x9af0x9f00x9cd0x9aa0x9a8,  0x9a60x9b20x9bf0x9b2 0x9ab0x9c70x9f00x9a4
Documentary Evidence	0x9b20x9c70x9960x9cd0x9af 0x9b80x9be0x9950x9cd0x9b70x9cd0x9af,  0x9a60x9b20x9bf0x9b2 0x9b80x9be0x9950x9cd0x9b70x9cd0x9af
Holder of a licence	0x9aa0x99f0x9cd0x99f0x9be0x9a70x9be0x9f00x9c0,  0x9b20x9be0x9870x99a0x9c70x99e0x9cd0x99a0x9a70x9be0x9f00x9c0
Holding an office of profit	0x9b20x9be0x9ad0x99c0x9a80x995 0x9aa0x9a6 0x9a70x9be0x9f00x9a3 0x9950x9f00x9be
Gauge, Narrow	0x9b20x9980x9c2 0x9850x9a80x9cd0x9a40x9f0,  0x9a00x9c70x9950x9970x9c70x99c
Implicate	0x9b20x9bf0x9aa0x9cd0x9a4 0x9950x9f00x9be
Implication	0x9b20x9bf0x9aa0x9cd0x9a40x9950x9f00x9a3
Fine arts	0x9b20x9b20x9bf0x9a4 0x9950x9b20x9be ,  0x9b80x9c10x9950x9c10x9ae0x9be0x9f0 0x9950x9b20x9be
Laying foundation	0x9860x9a70x9be0x9f00x9b60x9bf0x9b20x9be 0x9b80x9cd0x9a50x9be0x9aa0x9a8,  0x9b20x9be0x987 0x9960x9c10x99f0x9be 0x9aa0x9cb0x9a40x9be
Dividend equalisation fund	0x9b20x9be0x9ad0x9be0x9820x9b6 0x9b80x9ae0x9950x9be0x9f00x9c00x9a80x9bf0x9a70x9bf
Fine arts	0x9b20x9b20x9bf0x9a4 0x9950x9b20x9be ,  0x9b80x9c10x9950x9c10x9ae0x9be0x9f0 0x9950x9b20x9be
Laying foundation	0x9860x9a70x9be0x9f00x9b60x9bf0x9b20x9be 0x9b80x9cd0x9a50x9be0x9aa0x9a8,  0x9b20x9be0x987 0x9960x9c10x99f0x9be 0x9aa0x9cb0x9a40x9be
Dividend equalisation fund	0x9b20x9be0x9ad0x9be0x9820x9b6 0x9b80x9ae0x9950x9be0x9f00x9c00x9a80x9bf0x9a70x9bf
Envelopes	0x9b20x9c70x9ab0x9be0x9ab0x9be
Documentary evidence	0x9b20x9c70x9960x9cd0x9af 0x9b80x9be0x9950x9cd0x9b70x9cd0x9af, ,  0x9a60x9b20x9bf0x9b20x9c0 0x9b80x9be0x9950x9cd0x9b70x9cd0x9af
Express or implied	0x9b20x9950x9cd0x9b70x9bf0x9a4 0x9ac0x9be 0x9ac0x9bf0x9ac0x9950x9cd0x9b70x9bf0x9a4
Bonus	0x9b20x9be0x9ad0x9be0x9820x9b6
Characteristic	0x9b20x9950x9cd0x9b70x9a30x9cd, 0x9ac0x9c80x9b60x9bf0x9b70x9cd0x99f0x9cd0x9af
Chest	0x9b20x9cb0x9b90x9be0x9f0 0x9aa0x9c70x9f00x9be, ,  0x99a0x9a80x9cd0x9a60x9c10x995
Commute	0x9b20x9980x9c1 0x9ac0x9bf0x9a80x9bf0x9ae0x9df 0x9950x9f00x9be, ,  0x9b20x9980x9c1 0x9ac0x9bf0x9a80x9bf0x9ae0x9df
Copyist	0x9b20x9bf0x9aa0x9bf0x9950x9be0x9f00x9cd,,   0x9a80x9950x9b2 0x9a80x9ac0x9bf0x99a
Creche	0x9b60x9bf0x9b60x9c1 0x9ad0x9f10x9a80x9cd, ,  0x9b2'0x9f00x9be-0x99b0x9cb0x9f10x9be0x9b20x9c0 0x9f00x9960x9be 0x9980x9f0
brachy axis	0x9b20x9980x9c1 0x9850x9950x9cd0x9b7
cartogram	0x9950x9be0x9f00x9cd0x99f'0x9970x9cd0x9b00x9be0x9ae,  0x9b20x9c70x9960x99a0x9bf0x9a40x9cd0x9b0
cartography	0x9ae0x9be0x9a80x99a0x9bf0x9a40x9cd0x9b00x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8,  0x9b20x9c70x9960x99a0x9bf0x9a40x9cd0x9b00x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8
centre of a lens	0x9b20x9c70x9a80x9cd0x9b80x9f0 0x9950x9c70x9a80x9cd0x9a60x9cd0x9b0
Clove oil	0x9b20x982 0x9a40x9c70x9b2
creep	0x9ac0x9bf0x9b80x9f00x9a3,  0x9b20x9980x9c10x9970x9a40x9bf  0x9b80x9f00x9cd0x9aa0x9a3
desalination	0x9b20x9f10x9a30x9ae0x9c10x9950x9cd0x9a40x9950x9f00x9a3
dilute	0x9b20x9980x9c1,  0x9aa0x9a80x9c00x9df0x9be
dilution	0x9b20x9980x9c10x9950x9f00x9a3
dilution law	0x9b20x9980x9c10x9950x9f00x9a3 0x9b80x9c20x9a40x9cd0x9f0
Ferroelectricity	0x9ab0x9c70x9f0'0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce,  0x9b20x9cc0x9b90x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce
Ferromagnetism	0x9ab0x9c70x9f0'0x99a0x9c10x9ae0x9cd0x9ac0x9950x9a40x9cd0x9ac,  0x9b20x9cc0x9b90x99a0x9c10x9ae0x9cd0x9ac0x9950x9a40x9cd0x9ac
Flocculation	0x9ab0x9cd0x9b20x9950x9bf0x9890x9b20x9c70x99a0x9a8,  0x9b20x9cb0x9b70x9cd0x99f0x9a8
Gain	0x9b20x9be0x9ad
Graph	0x9b20x9c70x996
Graphic Formula	0x9b20x9c80x9960x9bf0x995 0x9b80x9c20x9a40x9cd0x9f0
Graphical Method	0x9b20x9c70x9960x9c00x9df 0x9aa0x9cd0x9f00x9a30x9be0x9b20x9c0
Gyromagnetic Compass	0x9b20x9be0x99f0x9c10x9ae0x99a0x9c10x9ae0x9cd0x9ac0x9950x9c00x9df 0x9950x9ae0x9cd0x9aa0x9be0x99b
Gyromagnetic Effect	0x9b20x9be0x99f0x9c10x9ae0x99a0x9c10x9ae0x9cd0x9ac0x9950x9c00x9df 0x9aa0x9cd0x9f00x9ad0x9be0x9f1
Haff Coast	0x9b90x9be0x9ab 0x9890x9aa0x9950x9c20x9b2,  0x9b20x9c70x9970x9c10x9a8 0x9890x9aa0x9950x9c20x9b2
laccolith	0x9850x9a80x9cd0x9a40x9830x9b60x9bf0x9b20x9be,  0x9b20x9c70x9950x9cd0x9950x9b20x9bf0x9a5
lake	0x9b20x9c70x995,  0x9b90x9cd0x9f00x9a6
latent heat	0x9b20x9c00x9a8 0x9a40x9be0x9aa
laughing gas	0x9b90x9b90x9c10x9810x9930x9f10x9be 0x9970x9c70x99b,  0x9b20x9be0x9ab0x9bf0x982 0x9970x9c70x99b
lead	0x9b20x9c70x9a1,  0x9b80x9c00x9b9
leap second	0x9850x9a70x9bf0x99b0x9c70x9950x9c70x9a30x9cd0x9a1,  0x9b20x9bf0x9aa 0x99b0x9c70x9950x9c70x9a30x9cd0x9a1
leap year	0x9850x9a70x9bf0x9ac0x9f00x9cd0x9b7,  0x9b20x9bf0x9aa 0x9870x9df0x9be0x9f0
leptokurtosis	0x9b20x9980x9c10x9950x9c10x9950x9c10x9a6 0x9ac0x9950x9cd0x9f00x9a40x9be
light oil	0x9b20x9980x9c1 0x9a40x9c70x9b2
light water	0x9b20x9980x9c1 0x9aa0x9be0x9a80x9c0
loess	0x9a70x9c20x9b20x9bf0x9b80x9cd0x9a40x9f0,  0x9b2'0x9f10x9c70x99b
lognormal distributiion	0x9b20x9980x9c10x9970x9a30x9950x9c00x9df 0x9aa0x9cd0x9f00x9be0x9b80x9be0x9ae0x9be0x9a80x9cd0x9af 0x9ac0x9a30x9cd0x99f0x9a8
low carbon steel	0x9b20x9be0x9890x9a1 0x9b80x9cd0x9aa0x9c00x9950x9be0x9f0,  0x9b80x9cd0x9ac0x9f00x9ac0x9f00x9cd0x9a70x995
low frequency	0x9b20x9980x9bf0x9b70x9cd0x9a0 0x9b80x9be0x9a70x9be0x9f00x9a3 0x9970x9c10x9a30x9bf0x9a40x995
marker bed/horizon	0x9b20x9950x9cd0x9b70x9a30x9c00x9df 0x9b80x9cd0x9a40x9f0
nodal points of a lens	0x9b20x9c70x9a80x9cd0x9b80x9f0 0x9b80x9a80x9cd0x9a70x9bf 0x9ac0x9bf0x9a80x9cd0x9a60x9c1
normal curvature	0x9b20x9ae0x9cd0x9ac 0x9ac0x9950x9cd0x9f00x9a40x9be
normal radius of curvature	0x9b20x9ae0x9cd0x9ac 0x9ac0x9950x9cd0x9f00x9a40x9be 0x9ac0x9cd0x9af0x9be0x9b80x9be0x9f00x9cd0x9a7
numerator	0x9b20x9f1
oblate ellipsoid	0x9b20x9980x9c1 0x9850x9950x9cd0x9b7 0x9a60x9c00x9f00x9cd0x9980x9ac0x9c30x9a40x9cd0x9a40x99c
optical centre of a lens	0x9b20x9c70x9a80x9cd0x9b80x9f0 0x9860x9b20x9cb0x9950x9950x9c70x9a80x9cd0x9a60x9cd0x9f0
ortho-axis	0x9b20x9ae0x9cd0x9ac0x9be0x9950x9cd0x9b7
orthocentre	0x9b20x9ae0x9cd0x9ac 0x9ac0x9bf0x9a80x9cd0x9a60x9c1,  0x9aa0x9be0x9a60x9bf0x995 0x9950x9c70x9a80x9cd0x9a60x9cd0x9f0
orthogonal function	0x9b20x9be0x9ae0x9cd0x9ac0x9bf0x995 0x9ab0x9b20x9a8
orthogonal polynomial	0x9b20x9be0x9ae0x9cd0x9ac0x9bf0x995 0x9ac0x9b90x9c10x9aa0x9a6
parallactic angle	0x9b20x9be0x9ae0x9cd0x9ac0x9a80x9bf0x995 0x9950x9cb0x9a3
parallactic inequality	0x9b20x9be0x9ae0x9cd0x9ac0x9a80x9bf0x995 0x9850x9b80x9ae0x9a40x9be
Resultant	0x9b20x9ac0x9cd0x9a7
Right circular cone	0x9b20x9ae0x9cd0x9ac0x9ac0x9c30x9a40x9cd0x9a40x9c00x9df 0x9b60x9820x9950x9c1
salinity	0x9b20x9f10x9a30x9a40x9be
salt dome	0x9b20x9f10x9a3 0x9970x9ae0x9cd0x9ac0x9c10x99c
shellac	0x9b20x9be0x9f0 0x9aa0x9be0x9a4,  0x9b60x9cd0x9ac0x9c70x9b20x9be0x995
small circle	0x9b20x9980x9c1 0x9ac0x9c30x9a40x9cd0x9a4
small signal	0x9b20x9980x9c1 0x9b80x9820x9950x9c70x9a4
structural / graphical formula	0x9b20x9c80x9960x9bf0x995 0x9b80x9820x9950x9c70x9a4
erythroprotein	0x9b20x9cb0x9b90x9bf0x9a40x9cb0x9a40x9cd‍0x9aa0x9be0x9a60x9bf0x9a8
ethnomusicology	0x9b20x9cb0x995-0x9b80x9820x9970x9c00x9a4 0x9b60x9be0x9b80x9cd0x9a40x9cd0x9f0
Gleba	0x9b20x9cb0x9b70x9cd0x99f,  0x9970x9cd0x9b20x9c70x9ac0x9be
Glycophyte	0x9b20x9f10x9a30x9c10x9b80x9c10x9ac0x9c70x9a60x9c0 0x9890x9a60x9cd0x9ad0x9bf0x9a6
Goal	0x9b20x9950x9cd0x9b70x9cd0x9af
hair follicile	0x9b20x9cb0x9ae 0x9950x9c20x9aa
halobiontic	0x9b20x9f10x9a30x99c0x9c00x9f10x9c0
halophilic bacteria	0x9b20x9f10x9a30x9be0x9b80x9be0x9950x9cd0x9a4 0x9ac0x9c70x9950x9cd0x99f0x9c70x9f00x9bf0x9df0x9be
halophile	0x9b20x9f10x9a30x9be0x9b80x9be0x9950x9cd0x9a4 0x9890x9a60x9cd0x9ad0x9bf0x9a6
halophyte	0x9b20x9f10x9a30x9cb0x9890x9a60x9cd0x9ad0x9bf0x9a6
halophytic vegetation	0x9b20x9f10x9a30x9cb0x9a60x9cd0x9ad0x9bf0x9a6 0x9f00x9cb0x9b90x9a3
halosere	0x9b20x9f10x9a3 0x9950x9cd0x9f00x9ae0x995
icing sugar	0x9b20x9c70x9f10x9a8
truncate	0x9b20x9c10x9a80x9be0x9970x9cd0x9b0,  0x99b0x9bf0x9a80x9be0x9970x9cd0x9b0
microcneme	0x9b20x9980x9c10x9aa0x99f
Within labour force	0x9b60x9cd0x9f00x9ae0x9bf0x995 0x9ac0x9be0x9b90x9bf0x9a80x9c00x9f0 0x9ad0x9bf0x9a40x9f00x9a4
Wording  ( of deed)	0x9b60x9ac0x9cd0x9a6 0x9aa0x9cd0x9f00x9df0x9cb0x997
Word 	0x9b60x9ac0x9cd0x9a6
Worker's compensation	0x9b60x9cd0x9f00x9ae0x9bf0x9950x9f0 0x9950x9cd0x9b70x9a40x9bf0x9aa0x9c20x9f00x9a3
Void	0x9b60x9c20x9a80x9cd0x9af,  0x9ac0x9c7-0x9860x9870x9a80x9c0,  0x9a80x9bf0x9f00x9f00x9cd0x9a50x995
Urgent	0x99c0x9f00x9c10x9f00x9c0,  0x9b60x9c00x9980x9cd0x9f0 0x9950x9f00x9a30x9c00x9df
Vacant	0x9f00x9bf0x9950x9cd0x9a4,  0x9b60x9c20x9a80x9cd0x9af,  0x9960x9be0x9b20x9c0
Vacate	0x9b60x9c10x9a80x9cd0x9af0x9950x9950x9cd0x9b7,  0x9960x9be0x9b20x9c00x9950x9f0
Vein	0x9b60x9bf0x9f00x9be
Type	0x9b60x9cd0x9f00x9c70x9a80x9c0,  0x9ae0x9c10x9a60x9cd0x9f00x9be0x9b20x9c70x9960x9a8 0x9950x9f0,  0x99f0x9be0x9870x9aa 0x9950x9f0
Ultra vires	0x9b60x9950x9cd0x9a40x9bf 0x9ac0x9bf0x9f00x9c10x9a60x9cd0x9a7
Trade Disputes	0x9b60x9cd0x9f00x9ae0x9bf0x995 0x9ac0x9bf0x9ac0x9be0x9a6
Trade Representation	0x9b60x9cd0x9f00x9ae0x9bf0x995 0x9aa0x9cd0x9f00x9a40x9bf0x9a80x9bf0x9a70x9bf0x9a40x9cd0x9ac
Trade Union	0x9b60x9cd0x9f00x9ae0x9bf0x995 0x9b80x9820x998
Tariff	0x9b60x9c10x9b20x9cd0x995,  0x9b60x9c10x9b20x9cd0x995 0x9aa0x9a60x9cd0x9a70x9a40x9bf
Tariff Board	0x9b60x9c10x9b20x9cd0x995 0x9aa0x9f00x9cd0x9b70x9a6,  0x9b60x9c10x9b20x9cd0x995 0x9ae0x9a30x9cd0x9a10x9b2
Tariff Schedule	0x9aa0x9cd0x9f00x9b60x9c10x9b20x9cd0x995 0x9850x9a80x9c10x9b80x9c20x99a0x9c0,  0x9b60x9c10x9b20x9cd0x995 0x9850x9a80x9c10x9b80x9c20x99a0x9c0
Teaching Grant	0x9b60x9bf0x9950x9cd0x9b70x9a3 0x9850x9a80x9c10x9a60x9be0x9a8
Subside	0x9aa0x9cd0x9f00x9b80x9c00x9ae0x9bf0x9a4 0x9b9,  0x9b60x9be0x9ae 0x9950x9be0x99f
Superiority complex	0x9b60x9cd0x9f00x9c70x9b70x9cd0x9a00x9ae0x9a80x9cd0x9af0x9a40x9be,  0x9890x99a0x9cd0x99a0x9be0x9a40x9cd0x9ae0x9bf0x9950x9be
Surgery	0x9b60x9b20x9cd0x9af 0x99a0x9bf0x9950x9bf0x9ce0x9b80x995,  0x9850x9b80x9cd0x9a40x9cd0x9f0-0x99a0x9bf0x9950x9bf0x9ce0x9b80x9be
Surgeon	0x9b60x9b20x9cd0x9af 0x99a0x9bf0x9950x9bf0x9ce0x9b80x995,  0x9850x9b80x9cd0x9a40x9cd0x9f0 0x99a0x9bf0x9950x9bf0x9ce0x9b80x995,  0x99a0x9bf0x9950x9bf0x9ce0x9b80x995
Surgeon Superintendent	0x9b60x9b20x9cd0x9af 0x99a0x9bf0x9950x9bf0x9ce0x9b80x9be 0x9850x9a70x9c00x9950x9cd0x9b70x995
Swear	0x9b60x9aa0x9a4 0x9960x9be,  0x9b60x9aa0x9a4 0x9b2,  0x9b90x9b20x9ab 0x9b2
Statue	0x9aa0x9cd0x9b00x9a40x9bf0x9ae0x9be,  0x9b60x9bf0x9b20x9be0x9ae0x9c20x9f00x9cd0x9a40x9bf
desiccants	0x9b60x9c10x9b70x9cd0x9950x995
desiccator	0x9b60x9cb0x9b70x9950x9be0x9a70x9be0x9f0
dew point	0x9b60x9bf0x9b60x9bf0x9f00x9be0x9820x995
distributory	0x9b60x9be0x9960x9be 0x9a80x9c8
dry adiabatic lapse rate	0x9b60x9c10x9b70x9cd0x995 0x9f00x9c10x9a60x9cd0x9ac0x9cb0x9b70x9cd0x9ae 0x9950x9cd0x9f00x99f0x9bf 0x9b90x9be0x9f0
dry assay	0x9b60x9c10x9b70x9cd0x995 0x9860x9ae0x9be0x9aa0x9a8
dry battery	0x9b60x9c10x9950x9be0x9a8 0x9ac0x9c70x99f0x9be0x9f00x9bf
dry cell	0x9b60x9c10x9950x9be0x9a8 0x9950x9cb0x9b7
dry farming	0x9b60x9c10x9b70x9cd0x995 0x9950x9c30x9b70x9bf
dry ice	0x9b60x9c10x9950x9be0x9a8 0x9ac0x9f00x9ab
dry test	0x9b60x9c10x9b70x9cd0x995 0x9aa0x9f00x9c00x9950x9cd0x9b70x9be
energy	0x9b60x9950x9cd0x9a40x9bf
energy band	0x9b60x9950x9cd0x9a40x9bf 0x9aa0x99f0x9bf
energy barrier	0x9b60x9950x9cd0x9a40x9bf 0x9aa0x9cd0x9b00x9be0x99a0x9c00x9f0
energy gap	0x9b60x9950x9cd0x9a40x9bf 0x9850x9a80x9cd0x9a40x9f00x9be0x9b2
energy level	0x9b60x9950x9cd0x9a40x9bf 0x9b80x9cd0x9a40x9f0
energy level diagram	0x9b60x9950x9cd0x9a40x9bf 0x9b80x9cd0x9a40x9f0 0x9f00x9c70x9960x9be0x99a0x9bf0x9a40x9cd0x9b0
energy system	0x9b60x9950x9cd0x9a40x9bf 0x9aa0x9a60x9cd0x9a70x9a40x9bf
Flame	0x9b60x9bf0x9960x9be
Flame Spectrum	0x9b60x9bf0x9960x9be 0x9ac0x9f00x9cd0x9a30x9be0x9b20x9c0
Flame Temperature	0x9b60x9bf0x9960x9be 0x9890x9b70x9cd0x9a30x9a40x9be
Flame Test	0x9b60x9bf0x9960x9be 0x9aa0x9f00x9c00x9950x9cd0x9b70x9be
Flow Cleaverage	0x9b60x9c80x9b2 0x9ac0x9bf0x9a60x9f0,  0x9b80x9cd0x9f00x9cb0x9a4 0x9ac0x9bf0x9a60x9f0
